Q,Intensity
1.000000000000000000e+00,1.012776561007401973e-04
2.000000000000000000e+00,1.738895179547211205e-05
3.000000000000000000e+00,1.319241369365542955e-05
4.000000000000000000e+00,8.440165179807485079e-06
5.000000000000000000e+00,5.354405460366504211e-06
6.000000000000000000e+00,3.324017125542263752e-06
7.000000000000000000e+00,4.522423616251117536e-06
8.000000000000000000e+00,2.757216647255211003e-06
9.000000000000000000e+00,4.795264268666094048e-06
1.000000000000000000e+01,3.489711852232578333e-06
1.100000000000000000e+01,3.302784399655244579e-06
1.200000000000000000e+01,2.364484647250652166e-06
1.300000000000000000e+01,2.891988028175792150e-06
1.400000000000000000e+01,2.143286144179520175e-06
1.500000000000000000e+01,1.593044908938259341e-06
1.600000000000000000e+01,1.274578842115499457e-06
1.700000000000000000e+01,1.530624987838064472e-06
1.800000000000000000e+01,1.629289231587330332e-06
1.900000000000000000e+01,1.683816222674616697e-06
2.000000000000000000e+01,1.319712782321446075e-06
2.100000000000000000e+01,1.099894678091627167e-06
2.200000000000000000e+01,1.200925848709117528e-06
2.300000000000000000e+01,1.617742746026632874e-06
2.400000000000000000e+01,1.113440027010669480e-06
2.500000000000000000e+01,1.084597679762440305e-06
2.600000000000000000e+01,9.610125012890090384e-07
2.700000000000000000e+01,8.391217786163628504e-07
2.800000000000000000e+01,8.542664299080241922e-07
2.900000000000000000e+01,8.452474540599222382e-07
3.000000000000000000e+01,1.009123288782916142e-06
3.100000000000000000e+01,9.744033308684079820e-07
3.200000000000000000e+01,9.642820358732657426e-07
3.300000000000000000e+01,1.131233693732862013e-06
3.400000000000000000e+01,8.389429169925732815e-07
3.500000000000000000e+01,7.053210535245709720e-07
3.600000000000000000e+01,6.444728401542721011e-07
3.700000000000000000e+01,6.208155942189301457e-07
3.800000000000000000e+01,6.132576087610896811e-07
3.900000000000000000e+01,4.542628147929812169e-07
4.000000000000000000e+01,4.860708173972294512e-07
4.100000000000000000e+01,6.701342553699376253e-07
4.200000000000000000e+01,8.082679153878205245e-07
4.300000000000000000e+01,5.960012673943787852e-07
4.400000000000000000e+01,6.036523769622076950e-07
4.500000000000000000e+01,6.930046166857565910e-07
4.600000000000000000e+01,5.091276910254719702e-07
4.700000000000000000e+01,4.675898374243757996e-07
4.800000000000000000e+01,5.520286628231637350e-07
4.900000000000000000e+01,3.739816913472166564e-07
5.000000000000000000e+01,5.493349164156766559e-07
5.100000000000000000e+01,4.388730498898413647e-07
5.200000000000000000e+01,3.747180386343833005e-07
5.300000000000000000e+01,3.556989900365790428e-07
5.400000000000000000e+01,3.551112224649404550e-07
5.500000000000000000e+01,5.212974120214155587e-07
5.600000000000000000e+01,4.138797498670510758e-07
5.700000000000000000e+01,4.006461049463514048e-07
5.800000000000000000e+01,3.218517800136502388e-07
5.900000000000000000e+01,3.953308782838415237e-07
6.000000000000000000e+01,4.192607944737771639e-07
6.100000000000000000e+01,4.073259097733545984e-07
6.200000000000000000e+01,2.694840339714763480e-07
6.300000000000000000e+01,3.492288904952784893e-07
6.400000000000000000e+01,2.754813074860759503e-07
6.500000000000000000e+01,3.078863282785471092e-07
6.600000000000000000e+01,3.024211835081885149e-07
6.700000000000000000e+01,3.061109438983088401e-07
6.800000000000000000e+01,3.443254548250472942e-07
6.900000000000000000e+01,2.158611941281490626e-07
7.000000000000000000e+01,3.046537889307196914e-07
7.100000000000000000e+01,2.177598093768858088e-07
7.200000000000000000e+01,2.138334170161692075e-07
7.300000000000000000e+01,2.921775678765247039e-07
7.400000000000000000e+01,3.511706619902047587e-07
7.500000000000000000e+01,2.781638870736667356e-07
7.600000000000000000e+01,2.720568932130144606e-07
7.700000000000000000e+01,2.014400468405466508e-07
7.800000000000000000e+01,1.930763762396832871e-07
7.900000000000000000e+01,2.161296844524977412e-07
8.000000000000000000e+01,2.470994436791568672e-07
8.100000000000000000e+01,2.110248696472462505e-07
8.200000000000000000e+01,1.921756756059705720e-07
8.300000000000000000e+01,1.750544525005003854e-07
8.400000000000000000e+01,2.057504086494906468e-07
