Q,Intensity
1.000000000000000000e+00,2.380994874151258316e-03
2.000000000000000000e+00,3.755710473365300945e-04
3.000000000000000000e+00,3.000703284431675659e-04
4.000000000000000000e+00,2.035735382546262514e-04
5.000000000000000000e+00,1.332128169429954952e-04
6.000000000000000000e+00,8.176076404043595676e-05
7.000000000000000000e+00,1.027825516826736443e-04
8.000000000000000000e+00,5.855681131404191542e-05
9.000000000000000000e+00,8.110685337812037206e-05
1.000000000000000000e+01,5.955751397769639451e-05
1.100000000000000000e+01,5.732042841654820889e-05
1.200000000000000000e+01,3.342142278361709997e-05
1.300000000000000000e+01,4.592205694631457173e-05
1.400000000000000000e+01,2.727943596984370284e-05
1.500000000000000000e+01,2.033040806856134338e-05
1.600000000000000000e+01,1.576860935658097032e-05
1.700000000000000000e+01,1.946783315658900276e-05
1.800000000000000000e+01,1.525799930113429133e-05
1.900000000000000000e+01,1.300155707922023535e-05
2.000000000000000000e+01,1.081897556177725930e-05
2.100000000000000000e+01,7.962554490992103945e-06
2.200000000000000000e+01,9.523410334524486781e-06
2.300000000000000000e+01,1.034019117219260965e-05
2.400000000000000000e+01,6.756024435191430297e-06
2.500000000000000000e+01,5.999676595059114678e-06
2.600000000000000000e+01,4.397121142568104617e-06
2.700000000000000000e+01,3.881109251196524971e-06
2.800000000000000000e+01,3.646894172270408711e-06
2.900000000000000000e+01,4.627790591062955131e-06
3.000000000000000000e+01,4.462784016849411739e-06
3.100000000000000000e+01,4.691274389225666133e-06
3.200000000000000000e+01,4.334417852972334022e-06
3.300000000000000000e+01,4.873055340989782747e-06
3.400000000000000000e+01,3.097058808763521888e-06
3.500000000000000000e+01,2.253633945988983077e-06
3.600000000000000000e+01,1.867267389473391331e-06
3.700000000000000000e+01,2.247330820892646999e-06
3.800000000000000000e+01,1.922625333694049813e-06
3.900000000000000000e+01,1.574275795612406811e-06
4.000000000000000000e+01,1.503075544227509098e-06
4.100000000000000000e+01,1.821797999521840815e-06
4.200000000000000000e+01,1.988908425615832013e-06
4.300000000000000000e+01,1.920123097372353012e-06
4.400000000000000000e+01,1.870019973033400223e-06
4.500000000000000000e+01,1.935758575834538718e-06
4.600000000000000000e+01,1.352188377571361021e-06
4.700000000000000000e+01,1.308679690318062860e-06
4.800000000000000000e+01,1.061950675917842218e-06
4.900000000000000000e+01,9.935704457788039622e-07
5.000000000000000000e+01,9.439783275330870997e-07
5.100000000000000000e+01,1.095214161639858778e-06
5.200000000000000000e+01,7.547725646807177749e-07
5.300000000000000000e+01,4.764873519305461340e-07
5.400000000000000000e+01,6.665466915251504320e-07
5.500000000000000000e+01,7.597401003655454240e-07
5.600000000000000000e+01,6.967867500521905148e-07
5.700000000000000000e+01,7.473560680044085093e-07
5.800000000000000000e+01,6.776361373516479394e-07
5.900000000000000000e+01,6.389202394503751206e-07
6.000000000000000000e+01,6.820430269303903098e-07
6.100000000000000000e+01,6.109139693366189470e-07
6.200000000000000000e+01,5.153961573000659796e-07
6.300000000000000000e+01,5.231706555342437829e-07
6.400000000000000000e+01,4.558635541296463153e-07
6.500000000000000000e+01,5.149397210461171565e-07
6.600000000000000000e+01,5.000751633576545717e-07
6.700000000000000000e+01,4.620306869897151863e-07
6.800000000000000000e+01,4.571687515901913610e-07
6.900000000000000000e+01,3.169781535483511243e-07
7.000000000000000000e+01,3.202429542324761693e-07
7.100000000000000000e+01,3.705165216105482748e-07
7.200000000000000000e+01,3.172919819574871459e-07
7.300000000000000000e+01,3.609690672130312076e-07
7.400000000000000000e+01,3.396593241287895018e-07
7.500000000000000000e+01,3.561382957858882532e-07
7.600000000000000000e+01,3.180439766386374623e-07
7.700000000000000000e+01,2.688319177442451531e-07
7.800000000000000000e+01,2.863398087095896756e-07
7.900000000000000000e+01,2.893011155077156228e-07
8.000000000000000000e+01,2.543961340648887126e-07
8.100000000000000000e+01,2.327175175137355423e-07
8.200000000000000000e+01,1.968027905043856453e-07
8.300000000000000000e+01,1.927729155018679058e-07
8.400000000000000000e+01,2.145523194217562269e-07
8.500000000000000000e+01,2.145175463986063561e-07
8.600000000000000000e+01,2.080637074388673828e-07
8.700000000000000000e+01,2.173376115130087094e-07
8.800000000000000000e+01,2.491003689876748656e-07
8.900000000000000000e+01,1.983294049524625146e-07
