Q,Intensity
1.000000000000000000e+00,2.824413890258759517e-03
2.000000000000000000e+00,4.419538055049426696e-04
3.000000000000000000e+00,3.558143385389496188e-04
4.000000000000000000e+00,2.416051392297291337e-04
5.000000000000000000e+00,1.581544491682767954e-04
6.000000000000000000e+00,9.583184864774797957e-05
7.000000000000000000e+00,1.195927575882170432e-04
8.000000000000000000e+00,6.689059067554011450e-05
9.000000000000000000e+00,9.078492707182530326e-05
1.000000000000000000e+01,6.610059086243008988e-05
1.100000000000000000e+01,6.276258590964358991e-05
1.200000000000000000e+01,3.585072067040460253e-05
1.300000000000000000e+01,4.973730359659698093e-05
1.400000000000000000e+01,2.822820614388830732e-05
1.500000000000000000e+01,2.103295341440780808e-05
1.600000000000000000e+01,1.609778682370664784e-05
1.700000000000000000e+01,2.003265834550625767e-05
1.800000000000000000e+01,1.485997493092885245e-05
1.900000000000000000e+01,1.208856388070610194e-05
2.000000000000000000e+01,1.054751688108402816e-05
2.100000000000000000e+01,7.612666915138252214e-06
2.200000000000000000e+01,9.238407787289811381e-06
2.300000000000000000e+01,9.830303810066126787e-06
2.400000000000000000e+01,6.192391286845483026e-06
2.500000000000000000e+01,5.637852008304107090e-06
2.600000000000000000e+01,4.196174144420953316e-06
2.700000000000000000e+01,3.806944096358287952e-06
2.800000000000000000e+01,3.765676140608902401e-06
2.900000000000000000e+01,4.707403722100029272e-06
3.000000000000000000e+01,4.401418838660737211e-06
3.100000000000000000e+01,4.666949756142130242e-06
3.200000000000000000e+01,4.251546347497992230e-06
3.300000000000000000e+01,4.575757133328695922e-06
3.400000000000000000e+01,3.013518611413746682e-06
3.500000000000000000e+01,2.333563702308939414e-06
3.600000000000000000e+01,1.975450760253209569e-06
3.700000000000000000e+01,2.456488442345763834e-06
3.800000000000000000e+01,2.085162443535963684e-06
3.900000000000000000e+01,1.593533404548776675e-06
4.000000000000000000e+01,1.479643045806644048e-06
4.100000000000000000e+01,1.812096393682685393e-06
4.200000000000000000e+01,1.999878965326317685e-06
4.300000000000000000e+01,1.797653398896006590e-06
4.400000000000000000e+01,1.760785858389779670e-06
4.500000000000000000e+01,1.783097848675197439e-06
4.600000000000000000e+01,1.236388220224374340e-06
4.700000000000000000e+01,1.356606653343563291e-06
4.800000000000000000e+01,1.013190214856528574e-06
4.900000000000000000e+01,1.031757003950706818e-06
5.000000000000000000e+01,9.648293834955185388e-07
5.100000000000000000e+01,1.025480960287312236e-06
5.200000000000000000e+01,7.699173660856659764e-07
5.300000000000000000e+01,5.215419332238948104e-07
5.400000000000000000e+01,6.949840623633014420e-07
5.500000000000000000e+01,7.525726365374222366e-07
5.600000000000000000e+01,6.283119394511623440e-07
5.700000000000000000e+01,7.430958427109854616e-07
5.800000000000000000e+01,7.127174504016467777e-07
5.900000000000000000e+01,5.843659353258832827e-07
6.000000000000000000e+01,6.691612810180943502e-07
6.100000000000000000e+01,5.695244926477281292e-07
6.200000000000000000e+01,5.319487224382314129e-07
6.300000000000000000e+01,5.018658588930281498e-07
6.400000000000000000e+01,4.733550333885090054e-07
6.500000000000000000e+01,4.903077426339024271e-07
6.600000000000000000e+01,5.041891777957663801e-07
6.700000000000000000e+01,4.512894734097233433e-07
6.800000000000000000e+01,3.853372978480541746e-07
6.900000000000000000e+01,3.420277983999793395e-07
7.000000000000000000e+01,3.492403758718483719e-07
7.100000000000000000e+01,3.824776365083917377e-07
7.200000000000000000e+01,3.139448998523641204e-07
7.300000000000000000e+01,3.721670440456524296e-07
7.400000000000000000e+01,3.244140439231496370e-07
7.500000000000000000e+01,3.933702019092896795e-07
7.600000000000000000e+01,3.126674894795498242e-07
7.700000000000000000e+01,2.753798995684416660e-07
7.800000000000000000e+01,2.940090369048930473e-07
7.900000000000000000e+01,2.523623839600711681e-07
8.000000000000000000e+01,2.576529700148690891e-07
8.100000000000000000e+01,2.368372927418912163e-07
8.200000000000000000e+01,2.117099343644753192e-07
8.300000000000000000e+01,1.903386529244384736e-07
8.400000000000000000e+01,2.217888280697160391e-07
8.500000000000000000e+01,2.269115216483681425e-07
8.600000000000000000e+01,2.024663188346245466e-07
8.700000000000000000e+01,1.793312008085001385e-07
8.800000000000000000e+01,2.238459965548495047e-07
8.900000000000000000e+01,1.790262535511151537e-07
9.000000000000000000e+01,1.601387199944533559e-07
9.100000000000000000e+01,1.544144505684063694e-07
9.200000000000000000e+01,1.495675971821403272e-07
9.300000000000000000e+01,1.544802659603723606e-07
9.400000000000000000e+01,1.064875646238263988e-07
9.500000000000000000e+01,1.174926874416233594e-07
9.600000000000000000e+01,1.343864423014476820e-07
9.700000000000000000e+01,1.622588052436663167e-07
9.800000000000000000e+01,1.780252942626595589e-07
9.900000000000000000e+01,1.859922767615682071e-07
1.000000000000000000e+02,1.767656481058129470e-07
1.010000000000000000e+02,1.585157611859969950e-07
1.020000000000000000e+02,1.379157477940415712e-07
1.030000000000000000e+02,1.273199278898292384e-07
1.040000000000000000e+02,1.103316878112482283e-07
1.050000000000000000e+02,1.122614205133990076e-07
1.060000000000000000e+02,1.090352105522612637e-07
1.070000000000000000e+02,9.364517426238743258e-08
1.080000000000000000e+02,8.973585418830583020e-08
1.090000000000000000e+02,9.994094748580309536e-08
1.100000000000000000e+02,1.152382901102378796e-07
1.110000000000000000e+02,9.810745767416007041e-08
1.120000000000000000e+02,9.095604292763046564e-08
1.130000000000000000e+02,1.069369603154126369e-07
1.140000000000000000e+02,9.315581344416228012e-08
1.150000000000000000e+02,8.948973492650561885e-08
1.160000000000000000e+02,8.850977907295044340e-08
1.170000000000000000e+02,8.529759600587311881e-08
1.180000000000000000e+02,7.806251423661175798e-08
1.190000000000000000e+02,8.313032392005618470e-08
1.200000000000000000e+02,8.392965082754724422e-08
