Q,Intensity
1.000000000000000000e+00,6.571788081739862990e-04
2.000000000000000000e+00,1.088891370096427876e-04
3.000000000000000000e+00,8.374208730974801260e-05
4.000000000000000000e+00,5.476167512531644369e-05
5.000000000000000000e+00,3.571795371682228294e-05
6.000000000000000000e+00,2.234709660410302785e-05
7.000000000000000000e+00,2.967127131002260932e-05
8.000000000000000000e+00,1.776411868517987995e-05
9.000000000000000000e+00,2.825815657466820496e-05
1.000000000000000000e+01,2.104922750695579074e-05
1.100000000000000000e+01,2.049443809190770510e-05
1.200000000000000000e+01,1.354745138079987663e-05
1.300000000000000000e+01,1.741658151120758892e-05
1.400000000000000000e+01,1.226758317519239478e-05
1.500000000000000000e+01,9.245773978593858932e-06
1.600000000000000000e+01,7.380458766749206179e-06
1.700000000000000000e+01,8.915811374976647844e-06
1.800000000000000000e+01,8.682351457867045443e-06
1.900000000000000000e+01,8.691816624975364899e-06
2.000000000000000000e+01,6.799630263946002251e-06
2.100000000000000000e+01,5.551967688289487117e-06
2.200000000000000000e+01,6.098616507940908967e-06
2.300000000000000000e+01,7.875482682061012515e-06
2.400000000000000000e+01,5.352972150726098049e-06
2.500000000000000000e+01,5.074853470310503946e-06
2.600000000000000000e+01,4.356679996290294289e-06
2.700000000000000000e+01,3.688174371865434736e-06
2.800000000000000000e+01,3.592733229678688614e-06
2.900000000000000000e+01,3.620000802666470312e-06
3.000000000000000000e+01,4.220706429343267318e-06
3.100000000000000000e+01,4.141007608672325943e-06
3.200000000000000000e+01,3.919931042013518749e-06
3.300000000000000000e+01,4.684775274136740242e-06
3.400000000000000000e+01,3.178970241095279260e-06
3.500000000000000000e+01,2.372355948494075391e-06
3.600000000000000000e+01,2.046502103194275815e-06
3.700000000000000000e+01,1.883260570573803141e-06
3.800000000000000000e+01,1.693198644535451135e-06
3.900000000000000000e+01,1.375088537957329343e-06
4.000000000000000000e+01,1.427415911135937244e-06
4.100000000000000000e+01,1.969372899956924665e-06
4.200000000000000000e+01,2.213397569199886464e-06
4.300000000000000000e+01,1.800566942876045209e-06
