Q,Intensity
1.000000000000000000e+00,2.068889190195104862e-03
2.000000000000000000e+00,3.285497569677477353e-04
3.000000000000000000e+00,2.608718784322332338e-04
4.000000000000000000e+00,1.765128783858560828e-04
5.000000000000000000e+00,1.154662099915310222e-04
6.000000000000000000e+00,7.145432646589888086e-05
7.000000000000000000e+00,9.043328723299667122e-05
8.000000000000000000e+00,5.212962458403816392e-05
9.000000000000000000e+00,7.342816176548054336e-05
1.000000000000000000e+01,5.419292429431398433e-05
1.100000000000000000e+01,5.261366351995885849e-05
1.200000000000000000e+01,3.117726892596302425e-05
1.300000000000000000e+01,4.243164752237442482e-05
1.400000000000000000e+01,2.605837743766552695e-05
1.500000000000000000e+01,1.947699814680968968e-05
1.600000000000000000e+01,1.520363293357850692e-05
1.700000000000000000e+01,1.868772156746380202e-05
1.800000000000000000e+01,1.520241435112338516e-05
1.900000000000000000e+01,1.339637489646154123e-05
2.000000000000000000e+01,1.088946329173076457e-05
2.100000000000000000e+01,8.166434023035987604e-06
2.200000000000000000e+01,9.607931580628847155e-06
2.300000000000000000e+01,1.066797398689687538e-05
2.400000000000000000e+01,7.106223407070477091e-06
2.500000000000000000e+01,6.294099098599742866e-06
2.600000000000000000e+01,4.643160244201420265e-06
2.700000000000000000e+01,4.025714492014084361e-06
2.800000000000000000e+01,3.697946636962413627e-06
2.900000000000000000e+01,4.598146120797327867e-06
3.000000000000000000e+01,4.582280635035203009e-06
3.100000000000000000e+01,4.732052319305536980e-06
3.200000000000000000e+01,4.408796164038036961e-06
3.300000000000000000e+01,5.084598102968957079e-06
3.400000000000000000e+01,3.183398131108357094e-06
3.500000000000000000e+01,2.212089520474842498e-06
3.600000000000000000e+01,1.786521244735674318e-06
3.700000000000000000e+01,2.052029616449075556e-06
3.800000000000000000e+01,1.761266125832455742e-06
3.900000000000000000e+01,1.518589213445127988e-06
4.000000000000000000e+01,1.481458754915426423e-06
4.100000000000000000e+01,1.815709329786523983e-06
4.200000000000000000e+01,1.937537169194620350e-06
4.300000000000000000e+01,1.979169201332019995e-06
4.400000000000000000e+01,1.915028360511197774e-06
4.500000000000000000e+01,2.027189186222770719e-06
4.600000000000000000e+01,1.403308548551999577e-06
4.700000000000000000e+01,1.249443401532622839e-06
4.800000000000000000e+01,1.109535774384690274e-06
4.900000000000000000e+01,9.466702756216862217e-07
5.000000000000000000e+01,9.082082125126041996e-07
5.100000000000000000e+01,1.142940959819991553e-06
5.200000000000000000e+01,7.524049314934713177e-07
5.300000000000000000e+01,4.834474322048538660e-07
5.400000000000000000e+01,6.574408154329102621e-07
5.500000000000000000e+01,7.681537221435691810e-07
5.600000000000000000e+01,7.633620360029122067e-07
5.700000000000000000e+01,7.536240165436832950e-07
5.800000000000000000e+01,6.542911282175829978e-07
5.900000000000000000e+01,6.882749361075260351e-07
6.000000000000000000e+01,7.010301823982610711e-07
6.100000000000000000e+01,6.673835043551456051e-07
6.200000000000000000e+01,5.063026950379463973e-07
6.300000000000000000e+01,5.123901598793835099e-07
6.400000000000000000e+01,4.558693952035332234e-07
6.500000000000000000e+01,5.043367830735222533e-07
6.600000000000000000e+01,4.776253468243005167e-07
6.700000000000000000e+01,4.383857583799610480e-07
6.800000000000000000e+01,5.009632819488186177e-07
6.900000000000000000e+01,3.191839476319875882e-07
7.000000000000000000e+01,2.842155889034705637e-07
7.100000000000000000e+01,3.483658195795800866e-07
7.200000000000000000e+01,3.361047591274408751e-07
7.300000000000000000e+01,3.525995137750781348e-07
7.400000000000000000e+01,3.486605704542217386e-07
7.500000000000000000e+01,3.595316574033385800e-07
7.600000000000000000e+01,3.389948411980344284e-07
7.700000000000000000e+01,2.760379923804897383e-07
7.800000000000000000e+01,2.782293225909049537e-07
7.900000000000000000e+01,3.036782250559272001e-07
8.000000000000000000e+01,2.554360074923287791e-07
8.100000000000000000e+01,2.453586542260612972e-07
8.200000000000000000e+01,2.007399253098844912e-07
8.300000000000000000e+01,2.011824134945336718e-07
8.400000000000000000e+01,2.102482354827344758e-07
8.500000000000000000e+01,1.865562157526195369e-07
8.600000000000000000e+01,2.026548702518642828e-07
8.700000000000000000e+01,2.279226454072662307e-07
8.800000000000000000e+01,2.485485175474757279e-07
8.900000000000000000e+01,1.997057131028067111e-07
9.000000000000000000e+01,1.748987870772796117e-07
9.100000000000000000e+01,1.769244916617853438e-07
9.200000000000000000e+01,1.604707072320758877e-07
9.300000000000000000e+01,1.321767577733401262e-07
9.400000000000000000e+01,1.230735320350601798e-07
9.500000000000000000e+01,1.302734087827340300e-07
9.600000000000000000e+01,1.104593005465865754e-07
9.700000000000000000e+01,1.328977844788625467e-07
9.800000000000000000e+01,1.832287864645683460e-07
9.900000000000000000e+01,1.569015069572423552e-07
1.000000000000000000e+02,2.049504711206702262e-07
1.010000000000000000e+02,1.329644618428789952e-07
1.020000000000000000e+02,1.131398844243027671e-07
1.030000000000000000e+02,1.232976111809594456e-07
1.040000000000000000e+02,1.237534944843490846e-07
1.050000000000000000e+02,1.246204157201557333e-07
1.060000000000000000e+02,1.252908723962636044e-07
1.070000000000000000e+02,1.209383052869682133e-07
1.080000000000000000e+02,8.501919497505144636e-08
1.090000000000000000e+02,1.035778466001002512e-07
1.100000000000000000e+02,8.827865736091899753e-08
1.110000000000000000e+02,7.729476380857150269e-08
1.120000000000000000e+02,8.362261810598588204e-08
1.130000000000000000e+02,8.138924225979021232e-08
1.140000000000000000e+02,8.955683550261609898e-08
1.150000000000000000e+02,9.980634335518913221e-08
1.160000000000000000e+02,1.014179397452896846e-07
1.170000000000000000e+02,1.086963944422493179e-07
1.180000000000000000e+02,8.852491655432847662e-08
1.190000000000000000e+02,8.712229527785752713e-08
1.200000000000000000e+02,8.783470454589054321e-08
1.210000000000000000e+02,8.207468748111951985e-08
1.220000000000000000e+02,6.846576801602633115e-08
1.230000000000000000e+02,7.903406643043421093e-08
1.240000000000000000e+02,7.561681224400868644e-08
1.250000000000000000e+02,6.017278007388534883e-08
1.260000000000000000e+02,5.498119769525999662e-08
1.270000000000000000e+02,4.611136216222409220e-08
1.280000000000000000e+02,4.367742615552834976e-08
1.290000000000000000e+02,4.319868645853237335e-08
1.300000000000000000e+02,5.126959792353251192e-08
1.310000000000000000e+02,6.435616586125198381e-08
1.320000000000000000e+02,7.115934261268862186e-08
1.330000000000000000e+02,6.822834389994339702e-08
1.340000000000000000e+02,6.515612572646648406e-08
