Q,Intensity
1.000000000000000000e+00,8.501888876105685808e-04
2.000000000000000000e+00,1.398126397259127690e-04
3.000000000000000000e+00,1.080832800073797112e-04
4.000000000000000000e+00,7.113756813428371152e-05
5.000000000000000000e+00,4.643324843863615999e-05
6.000000000000000000e+00,2.909364090943369321e-05
7.000000000000000000e+00,3.833108117218797224e-05
8.000000000000000000e+00,2.286096640761552101e-05
9.000000000000000000e+00,3.559094566989680418e-05
1.000000000000000000e+01,2.651356329213275121e-05
1.100000000000000000e+01,2.594144648904129699e-05
1.200000000000000000e+01,1.681932651089964966e-05
1.300000000000000000e+01,2.183018945561446161e-05
1.400000000000000000e+01,1.510741782271715404e-05
1.500000000000000000e+01,1.140728582492736837e-05
1.600000000000000000e+01,9.068453951076773382e-06
1.700000000000000000e+01,1.097988211707024353e-05
1.800000000000000000e+01,1.042916344032701694e-05
1.900000000000000000e+01,1.030285174825394381e-05
2.000000000000000000e+01,8.065628092027896350e-06
2.100000000000000000e+01,6.521183939051246976e-06
2.200000000000000000e+01,7.203984196633120526e-06
2.300000000000000000e+01,9.117442580306746235e-06
2.400000000000000000e+01,6.204972246984925043e-06
2.500000000000000000e+01,5.813509963996529333e-06
2.600000000000000000e+01,4.874195083505337224e-06
2.700000000000000000e+01,4.117066939288052579e-06
2.800000000000000000e+01,3.943679383064011443e-06
2.900000000000000000e+01,4.055676913054962680e-06
3.000000000000000000e+01,4.657674594423195718e-06
3.100000000000000000e+01,4.569575550908655313e-06
3.200000000000000000e+01,4.311295403632855657e-06
3.300000000000000000e+01,5.160227076916463939e-06
3.400000000000000000e+01,3.423379879271543600e-06
3.500000000000000000e+01,2.449621643649850101e-06
3.600000000000000000e+01,2.057624601427275803e-06
3.700000000000000000e+01,1.882919151838885674e-06
3.800000000000000000e+01,1.660437998179797567e-06
3.900000000000000000e+01,1.398081894515918210e-06
4.000000000000000000e+01,1.436404598161645307e-06
4.100000000000000000e+01,1.971811043630142800e-06
4.200000000000000000e+01,2.150305072248326509e-06
4.300000000000000000e+01,1.869319099735124198e-06
