Q,Intensity
1.000000000000000000e+00,1.604952623635867541e-03
2.000000000000000000e+00,2.579022101976170280e-04
3.000000000000000000e+00,2.027398326299924443e-04
4.000000000000000000e+00,1.362005521830260055e-04
5.000000000000000000e+00,8.896132985210986369e-05
6.000000000000000000e+00,5.558210415736225047e-05
7.000000000000000000e+00,7.121265249678495105e-05
8.000000000000000000e+00,4.172832782420569947e-05
9.000000000000000000e+00,6.066237931714346015e-05
1.000000000000000000e+01,4.493452756206629860e-05
1.100000000000000000e+01,4.407858614311275906e-05
1.200000000000000000e+01,2.687874092095000593e-05
1.300000000000000000e+01,3.595079559451298568e-05
1.400000000000000000e+01,2.316882634043159657e-05
1.500000000000000000e+01,1.745217863412443481e-05
1.600000000000000000e+01,1.369210838564852822e-05
1.700000000000000000e+01,1.672591520167006384e-05
1.800000000000000000e+01,1.439225419646226200e-05
1.900000000000000000e+01,1.335632827096745708e-05
2.000000000000000000e+01,1.060575415825610052e-05
2.100000000000000000e+01,8.201869629647254330e-06
2.200000000000000000e+01,9.366643131785665514e-06
2.300000000000000000e+01,1.085730688354961499e-05
2.400000000000000000e+01,7.387421416854537196e-06
2.500000000000000000e+01,6.626528910674821033e-06
2.600000000000000000e+01,5.062551341282316101e-06
2.700000000000000000e+01,4.309622631012826443e-06
2.800000000000000000e+01,3.940897529390309044e-06
2.900000000000000000e+01,4.577272574226761762e-06
3.000000000000000000e+01,4.835122250886656847e-06
3.100000000000000000e+01,4.833426192029366950e-06
3.200000000000000000e+01,4.546329420328743215e-06
3.300000000000000000e+01,5.366584377661778344e-06
3.400000000000000000e+01,3.369633648100619021e-06
3.500000000000000000e+01,2.239582003772716560e-06
3.600000000000000000e+01,1.758581112143989962e-06
3.700000000000000000e+01,1.819055674885372850e-06
3.800000000000000000e+01,1.559958512899095989e-06
3.900000000000000000e+01,1.411437928236661528e-06
4.000000000000000000e+01,1.412175540740529146e-06
4.100000000000000000e+01,1.809567170373454631e-06
4.200000000000000000e+01,1.868375493622351438e-06
4.300000000000000000e+01,1.981940641734087000e-06
4.400000000000000000e+01,1.887718098481468722e-06
4.500000000000000000e+01,2.092776837096911413e-06
4.600000000000000000e+01,1.373761342043669245e-06
4.700000000000000000e+01,1.100347485417807960e-06
4.800000000000000000e+01,1.150935261728565830e-06
4.900000000000000000e+01,8.385265996577189953e-07
5.000000000000000000e+01,8.173307433137872951e-07
5.100000000000000000e+01,1.138395165860252286e-06
5.200000000000000000e+01,7.209065431438162099e-07
5.300000000000000000e+01,5.554402053028197365e-07
5.400000000000000000e+01,6.512609918483662479e-07
5.500000000000000000e+01,7.728867732762997399e-07
5.600000000000000000e+01,8.410875455626139059e-07
5.700000000000000000e+01,7.668341109741980812e-07
5.800000000000000000e+01,6.879515106475003482e-07
5.900000000000000000e+01,7.888211781186953923e-07
6.000000000000000000e+01,7.730357520999359529e-07
6.100000000000000000e+01,7.602104959416109503e-07
6.200000000000000000e+01,5.150083888026294482e-07
6.300000000000000000e+01,4.747618268918958924e-07
6.400000000000000000e+01,4.916056323076702955e-07
6.500000000000000000e+01,4.638217124163067905e-07
6.600000000000000000e+01,4.287737533703904638e-07
6.700000000000000000e+01,3.661890357484066731e-07
6.800000000000000000e+01,4.947206056256745415e-07
6.900000000000000000e+01,3.543458902326283478e-07
7.000000000000000000e+01,2.367906335000249212e-07
7.100000000000000000e+01,3.057285684609763126e-07
7.200000000000000000e+01,3.425375386751760616e-07
7.300000000000000000e+01,3.267258204633318851e-07
7.400000000000000000e+01,3.416016710143355180e-07
7.500000000000000000e+01,3.961532224634892274e-07
7.600000000000000000e+01,3.636529273246644800e-07
7.700000000000000000e+01,2.857763362728523464e-07
7.800000000000000000e+01,2.622774445836792693e-07
7.900000000000000000e+01,3.020055056493040532e-07
8.000000000000000000e+01,2.692056314222997043e-07
8.100000000000000000e+01,3.067609509850824105e-07
8.200000000000000000e+01,2.539382417672004969e-07
8.300000000000000000e+01,2.196584798740921140e-07
8.400000000000000000e+01,2.012175247535367253e-07
8.500000000000000000e+01,1.846994474920257808e-07
8.600000000000000000e+01,2.013633927303059776e-07
8.700000000000000000e+01,2.144927241826120102e-07
8.800000000000000000e+01,2.298375411069957451e-07
8.900000000000000000e+01,1.769931195100190089e-07
9.000000000000000000e+01,1.911864343836478122e-07
9.100000000000000000e+01,1.691145151655607457e-07
9.200000000000000000e+01,1.392745966963324965e-07
9.300000000000000000e+01,1.133169824394371154e-07
9.400000000000000000e+01,1.077147913584682789e-07
9.500000000000000000e+01,1.323807320581728794e-07
9.600000000000000000e+01,1.154581523268153371e-07
9.700000000000000000e+01,1.309539849669922852e-07
9.800000000000000000e+01,1.707702593871176941e-07
9.900000000000000000e+01,1.600829426833709811e-07
1.000000000000000000e+02,1.899756054364776690e-07
1.010000000000000000e+02,1.441098723540430135e-07
1.020000000000000000e+02,1.179149718550179084e-07
1.030000000000000000e+02,1.311038785742096053e-07
1.040000000000000000e+02,1.395123890577665026e-07
1.050000000000000000e+02,1.252648076341158288e-07
1.060000000000000000e+02,1.108126604742172306e-07
1.070000000000000000e+02,1.200983711904797007e-07
1.080000000000000000e+02,9.231346700587978588e-08
1.090000000000000000e+02,1.055686830555511591e-07
1.100000000000000000e+02,8.512685550441254912e-08
1.110000000000000000e+02,9.822944345895766019e-08
1.120000000000000000e+02,8.054234486182720947e-08
1.130000000000000000e+02,8.865415129097306189e-08
1.140000000000000000e+02,9.229533861345781730e-08
1.150000000000000000e+02,9.023674843020799590e-08
1.160000000000000000e+02,1.009417971508571201e-07
1.170000000000000000e+02,1.139302284095781048e-07
1.180000000000000000e+02,9.433425659659269277e-08
1.190000000000000000e+02,7.230116406207297588e-08
1.200000000000000000e+02,7.470453769776966907e-08
1.210000000000000000e+02,7.464993665227807914e-08
1.220000000000000000e+02,7.893545732845069877e-08
1.230000000000000000e+02,7.418550037589289267e-08
1.240000000000000000e+02,7.028065522630480843e-08
1.250000000000000000e+02,5.879656228125665455e-08
1.260000000000000000e+02,5.223824547969205900e-08
1.270000000000000000e+02,4.631988055507674623e-08
1.280000000000000000e+02,4.181094843605952242e-08
1.290000000000000000e+02,4.932510574428392365e-08
1.300000000000000000e+02,6.249844122138021990e-08
1.310000000000000000e+02,7.759019590198773141e-08
1.320000000000000000e+02,6.309533588834211653e-08
1.330000000000000000e+02,6.832240176505604649e-08
1.340000000000000000e+02,6.920964510786393333e-08
1.350000000000000000e+02,5.933821683776180874e-08
1.360000000000000000e+02,5.623264299784320931e-08
1.370000000000000000e+02,5.141071564930020100e-08
1.380000000000000000e+02,4.985989565286996777e-08
1.390000000000000000e+02,5.981158218240595009e-08
1.400000000000000000e+02,5.968818346330093646e-08
1.410000000000000000e+02,6.356337736236028708e-08
1.420000000000000000e+02,5.880573018766671124e-08
1.430000000000000000e+02,4.917858999643904190e-08
1.440000000000000000e+02,5.128680975751290365e-08
1.450000000000000000e+02,3.995277481538945856e-08
1.460000000000000000e+02,3.503152877839145594e-08
1.470000000000000000e+02,3.660713431238121257e-08
1.480000000000000000e+02,3.699950631295644780e-08
1.490000000000000000e+02,3.544572200319450133e-08
1.500000000000000000e+02,3.883787472523454569e-08
1.510000000000000000e+02,3.610337767525422234e-08
1.520000000000000000e+02,3.539540777713323511e-08
1.530000000000000000e+02,4.392029925324553162e-08
1.540000000000000000e+02,4.249680970619374366e-08
1.550000000000000000e+02,4.821468994093166019e-08
1.560000000000000000e+02,3.945996916717109482e-08
1.570000000000000000e+02,3.201832291760186868e-08
1.580000000000000000e+02,2.923341132881851415e-08
1.590000000000000000e+02,3.464164677319155943e-08
1.600000000000000000e+02,3.705650130614247820e-08
1.610000000000000000e+02,3.753828582991847109e-08
1.620000000000000000e+02,3.141966526801905375e-08
1.630000000000000000e+02,3.423072968366328759e-08
1.640000000000000000e+02,3.078352589543357820e-08
1.650000000000000000e+02,2.958003102374652646e-08
1.660000000000000000e+02,2.984481056327437467e-08
1.670000000000000000e+02,2.830902260973425765e-08
1.680000000000000000e+02,3.179667717834918252e-08
1.690000000000000000e+02,2.370810702907759946e-08
1.700000000000000000e+02,2.300159439443961865e-08
1.710000000000000000e+02,2.950958757629036504e-08
1.720000000000000000e+02,3.601205789429757772e-08
1.730000000000000000e+02,3.149162397055614969e-08
1.740000000000000000e+02,2.950743576698467808e-08
1.750000000000000000e+02,3.503680804934834102e-08
