Q,Intensity
1.000000000000000000e+00,4.107275176667345785e-05
2.000000000000000000e+00,7.109724710051042145e-06
3.000000000000000000e+00,5.361274221957060200e-06
4.000000000000000000e+00,3.426092919641962403e-06
5.000000000000000000e+00,2.158208713647320886e-06
6.000000000000000000e+00,1.338885380879801598e-06
7.000000000000000000e+00,1.826873825487789603e-06
8.000000000000000000e+00,1.114454208864076304e-06
9.000000000000000000e+00,1.984810087631683603e-06
1.000000000000000000e+01,1.430082474208479828e-06
1.100000000000000000e+01,1.338679436580509728e-06
1.200000000000000000e+01,9.772834023181426957e-07
1.300000000000000000e+01,1.176464059242299328e-06
1.400000000000000000e+01,8.799462242401120316e-07
1.500000000000000000e+01,6.502381160684680284e-07
1.600000000000000000e+01,5.205008558148805957e-07
1.700000000000000000e+01,6.232602605689180176e-07
1.800000000000000000e+01,6.755024218083976846e-07
1.900000000000000000e+01,7.000725390365380302e-07
2.000000000000000000e+01,5.489163824588538140e-07
2.100000000000000000e+01,4.561299753473226943e-07
2.200000000000000000e+01,4.999006709397009637e-07
2.300000000000000000e+01,6.748993831234374498e-07
2.400000000000000000e+01,4.647753629778657298e-07
2.500000000000000000e+01,4.552056061798144076e-07
2.600000000000000000e+01,4.007420950787941314e-07
2.700000000000000000e+01,3.535847376184081651e-07
2.800000000000000000e+01,3.606385955742021700e-07
2.900000000000000000e+01,3.580355613753366966e-07
3.000000000000000000e+01,4.295759688037759253e-07
3.100000000000000000e+01,4.096836009082768531e-07
3.200000000000000000e+01,4.109815230400504811e-07
3.300000000000000000e+01,4.787397276792530579e-07
3.400000000000000000e+01,3.609085716663760909e-07
3.500000000000000000e+01,3.063294557696899973e-07
3.600000000000000000e+01,2.806051493604691130e-07
3.700000000000000000e+01,2.708961989852264217e-07
3.800000000000000000e+01,2.723863797738298318e-07
3.900000000000000000e+01,1.998304761312978786e-07
4.000000000000000000e+01,2.150190368594593965e-07
4.100000000000000000e+01,2.966231544186102716e-07
4.200000000000000000e+01,3.581950439229669457e-07
4.300000000000000000e+01,2.623294688491941746e-07
4.400000000000000000e+01,2.690026030954619955e-07
4.500000000000000000e+01,3.071794531069696761e-07
4.600000000000000000e+01,2.323228975662998701e-07
4.700000000000000000e+01,2.148561819876650829e-07
4.800000000000000000e+01,2.507928565855637446e-07
4.900000000000000000e+01,1.718194633929888208e-07
5.000000000000000000e+01,2.543285096875051107e-07
5.100000000000000000e+01,2.075117522249621695e-07
5.200000000000000000e+01,1.792366075023230518e-07
5.300000000000000000e+01,1.653707567891054962e-07
5.400000000000000000e+01,1.711696877655364329e-07
5.500000000000000000e+01,2.485389951300579730e-07
5.600000000000000000e+01,1.973323606141210605e-07
5.700000000000000000e+01,1.906051100550185822e-07
5.800000000000000000e+01,1.499030832554693446e-07
5.900000000000000000e+01,1.879854056722233321e-07
6.000000000000000000e+01,1.987499747888475687e-07
6.100000000000000000e+01,2.031609230306178195e-07
