Q,Intensity
1.000000000000000000e+00,1.738883417494679982e-05
2.000000000000000000e+00,8.078626127366371023e-06
3.000000000000000000e+00,5.679865305802364096e-06
4.000000000000000000e+00,4.977278764270503592e-06
5.000000000000000000e+00,2.654220803890767490e-06
6.000000000000000000e+00,2.135203042412185852e-06
7.000000000000000000e+00,1.725998365344502880e-06
8.000000000000000000e+00,1.421963672738359508e-06
9.000000000000000000e+00,1.387884331263422904e-06
1.000000000000000000e+01,1.477980778123535328e-06
1.100000000000000000e+01,1.501435736968178108e-06
1.200000000000000000e+01,1.429066410624674012e-06
1.300000000000000000e+01,1.288316484308161057e-06
1.400000000000000000e+01,1.130377536064752754e-06
1.500000000000000000e+01,9.722889007104558327e-07
1.600000000000000000e+01,8.302446839985252090e-07
1.700000000000000000e+01,6.082739543393956494e-07
1.800000000000000000e+01,5.150932933730495851e-07
1.900000000000000000e+01,4.752956459915322210e-07
2.000000000000000000e+01,4.470624603976492630e-07
2.100000000000000000e+01,4.161503204470815922e-07
2.200000000000000000e+01,4.507886604153499493e-07
2.300000000000000000e+01,4.561010428574778520e-07
2.400000000000000000e+01,4.468773904189000883e-07
2.500000000000000000e+01,4.060324162129326672e-07
2.600000000000000000e+01,3.848806896578332102e-07
2.700000000000000000e+01,3.556767032017102792e-07
2.800000000000000000e+01,3.232039015310072294e-07
2.900000000000000000e+01,2.713024212431060741e-07
3.000000000000000000e+01,2.441806482760522477e-07
3.100000000000000000e+01,2.158578407845659631e-07
3.200000000000000000e+01,2.025975367670633587e-07
3.300000000000000000e+01,1.929913082908470428e-07
3.400000000000000000e+01,1.836154719255679442e-07
3.500000000000000000e+01,1.868164321388481575e-07
3.600000000000000000e+01,1.893363012456018109e-07
3.700000000000000000e+01,1.827778987789991264e-07
3.800000000000000000e+01,1.808496717909726068e-07
3.900000000000000000e+01,1.785512140951883754e-07
4.000000000000000000e+01,1.691757084186352132e-07
4.100000000000000000e+01,1.446367720721285283e-07
4.200000000000000000e+01,1.350444250861743077e-07
4.300000000000000000e+01,1.085129102602659655e-07
4.400000000000000000e+01,9.825300134975593475e-08
4.500000000000000000e+01,8.943591414414275976e-08
4.600000000000000000e+01,8.054166204535026208e-08
4.700000000000000000e+01,7.479340370813048208e-08
4.800000000000000000e+01,7.236120253316765485e-08
4.900000000000000000e+01,6.582437329575561970e-08
5.000000000000000000e+01,6.277117895632842472e-08
5.100000000000000000e+01,5.692813065902558744e-08
5.200000000000000000e+01,5.161605961061521168e-08
5.300000000000000000e+01,4.555594056024178755e-08
5.400000000000000000e+01,4.119347464398794900e-08
5.500000000000000000e+01,3.440356436432834729e-08
5.600000000000000000e+01,3.060237045046962166e-08
5.700000000000000000e+01,2.411346582588423682e-08
5.800000000000000000e+01,1.986581968015676539e-08
5.900000000000000000e+01,1.593161585337311097e-08
6.000000000000000000e+01,1.307856707792027156e-08
6.100000000000000000e+01,1.095327764743343611e-08
6.200000000000000000e+01,1.030282863425288209e-08
6.300000000000000000e+01,1.004112559988101409e-08
6.400000000000000000e+01,9.648718761810995742e-09
6.500000000000000000e+01,9.301561888097472003e-09
6.600000000000000000e+01,8.810600403378798170e-09
6.700000000000000000e+01,7.848197242403483655e-09
6.800000000000000000e+01,7.117522480961176355e-09
6.900000000000000000e+01,5.999268342465044706e-09
7.000000000000000000e+01,4.875715763250074854e-09
7.100000000000000000e+01,3.954313547130187918e-09
7.200000000000000000e+01,3.507510388757445989e-09
7.300000000000000000e+01,2.731633169170311648e-09
7.400000000000000000e+01,2.902639726626297606e-09
7.500000000000000000e+01,3.152776604481227080e-09
7.600000000000000000e+01,3.321646160654355966e-09
7.700000000000000000e+01,3.660600035030746102e-09
7.800000000000000000e+01,3.713075515019867783e-09
7.900000000000000000e+01,3.586782727072326423e-09
