Q,Intensity
1.000000000000000000e+00,1.996124036016958390e-05
2.000000000000000000e+00,8.944810757324177564e-06
3.000000000000000000e+00,6.287585130760296567e-06
4.000000000000000000e+00,5.220331167275354210e-06
5.000000000000000000e+00,2.542478820966235941e-06
6.000000000000000000e+00,2.133770234136692089e-06
7.000000000000000000e+00,1.871537501548212405e-06
8.000000000000000000e+00,1.661807554462499892e-06
9.000000000000000000e+00,1.794717344114779919e-06
1.000000000000000000e+01,1.886928181366550479e-06
1.100000000000000000e+01,1.751287120303601532e-06
1.200000000000000000e+01,1.615663648383889627e-06
1.300000000000000000e+01,1.280009317711818374e-06
1.400000000000000000e+01,1.003775280848891056e-06
1.500000000000000000e+01,8.200247154473797849e-07
1.600000000000000000e+01,6.859599722515616257e-07
1.700000000000000000e+01,5.065304180099748231e-07
1.800000000000000000e+01,5.187904601704374581e-07
1.900000000000000000e+01,5.318209615591555112e-07
2.000000000000000000e+01,5.404865369896841204e-07
2.100000000000000000e+01,5.343644983554969615e-07
2.200000000000000000e+01,5.411588017797020350e-07
2.300000000000000000e+01,5.195902197595006249e-07
2.400000000000000000e+01,4.841154361133240459e-07
2.500000000000000000e+01,4.239854284674256147e-07
2.600000000000000000e+01,3.833694826894258425e-07
2.700000000000000000e+01,3.594065248971940306e-07
2.800000000000000000e+01,3.244427236798898316e-07
2.900000000000000000e+01,2.893293383752389753e-07
3.000000000000000000e+01,2.633614457057687077e-07
3.100000000000000000e+01,2.590118332324099786e-07
3.200000000000000000e+01,2.574909770841977834e-07
3.300000000000000000e+01,2.693147870028074590e-07
3.400000000000000000e+01,2.683677495943998658e-07
3.500000000000000000e+01,2.779349005507486985e-07
3.600000000000000000e+01,2.526909084256689761e-07
3.700000000000000000e+01,2.302949885230775150e-07
3.800000000000000000e+01,1.982029769354294747e-07
3.900000000000000000e+01,1.695240136871919512e-07
4.000000000000000000e+01,1.483629891065001023e-07
4.100000000000000000e+01,1.299890063912610971e-07
4.200000000000000000e+01,1.168435093556839738e-07
4.300000000000000000e+01,1.071725658529856829e-07
4.400000000000000000e+01,1.008696728419034520e-07
4.500000000000000000e+01,9.608441658229757961e-08
4.600000000000000000e+01,9.006256207743339941e-08
4.700000000000000000e+01,8.520450594560004581e-08
4.800000000000000000e+01,7.657244478061104712e-08
4.900000000000000000e+01,6.944118131066747946e-08
5.000000000000000000e+01,5.767741545776874978e-08
5.100000000000000000e+01,5.014007080137056587e-08
5.200000000000000000e+01,4.073508173120705129e-08
5.300000000000000000e+01,3.366911432775758431e-08
5.400000000000000000e+01,2.815787046769561244e-08
5.500000000000000000e+01,2.486753573001108270e-08
5.600000000000000000e+01,2.468559592827599668e-08
5.700000000000000000e+01,2.405499300477554570e-08
5.800000000000000000e+01,2.536128715561212528e-08
5.900000000000000000e+01,2.526853653736724788e-08
6.000000000000000000e+01,2.403398388792855149e-08
6.100000000000000000e+01,2.218031115243810808e-08
6.200000000000000000e+01,1.852446275476552854e-08
6.300000000000000000e+01,1.503502804205182512e-08
6.400000000000000000e+01,1.217545046839887777e-08
6.500000000000000000e+01,9.543670612187348451e-09
6.600000000000000000e+01,8.627723166339778231e-09
6.700000000000000000e+01,8.524239413697198706e-09
6.800000000000000000e+01,8.228331270393426466e-09
6.900000000000000000e+01,8.423374599739466911e-09
7.000000000000000000e+01,7.756526833444906609e-09
7.100000000000000000e+01,6.741832527863625715e-09
7.200000000000000000e+01,5.744213866033975880e-09
7.300000000000000000e+01,5.022012708432463774e-09
7.400000000000000000e+01,4.291578396334702412e-09
7.500000000000000000e+01,3.506493799439695075e-09
7.600000000000000000e+01,3.547904865821972870e-09
7.700000000000000000e+01,2.842945261805556160e-09
7.800000000000000000e+01,2.656515373245785686e-09
7.900000000000000000e+01,2.996348397323875715e-09
8.000000000000000000e+01,3.160318122702433391e-09
8.100000000000000000e+01,3.248874304490251413e-09
