Q,Intensity
1.000000000000000000e+00,1.135893492011240033e-04
2.000000000000000000e+00,2.060100152971744509e-05
3.000000000000000000e+00,1.704218587462053578e-05
4.000000000000000000e+00,1.122621347888053581e-05
5.000000000000000000e+00,8.582309396943656291e-06
6.000000000000000000e+00,4.167753470536728484e-06
7.000000000000000000e+00,5.198776935376336707e-06
8.000000000000000000e+00,6.338472611411411765e-06
9.000000000000000000e+00,3.829367015759155412e-06
1.000000000000000000e+01,2.136512642033337218e-06
1.100000000000000000e+01,2.654689226291039100e-06
1.200000000000000000e+01,2.878228127398927842e-06
1.300000000000000000e+01,2.838728204716998837e-06
1.400000000000000000e+01,2.762566779823832619e-06
1.500000000000000000e+01,2.532532835157482583e-06
1.600000000000000000e+01,2.086497659822428262e-06
1.700000000000000000e+01,1.773818256422207607e-06
1.800000000000000000e+01,1.379224315916845688e-06
1.900000000000000000e+01,1.104788397095056728e-06
2.000000000000000000e+01,1.162434051325389233e-06
2.100000000000000000e+01,1.157825211183172811e-06
2.200000000000000000e+01,1.315578395539019402e-06
2.300000000000000000e+01,1.084879038803062370e-06
2.400000000000000000e+01,1.084114971734509190e-06
2.500000000000000000e+01,1.241767141472333987e-06
2.600000000000000000e+01,1.241231985377752295e-06
2.700000000000000000e+01,1.204258179748291428e-06
2.800000000000000000e+01,9.944896296490944079e-07
2.900000000000000000e+01,7.580263964573161801e-07
3.000000000000000000e+01,7.622733629942543960e-07
3.100000000000000000e+01,6.726954138666578722e-07
3.200000000000000000e+01,6.240471845942406578e-07
3.300000000000000000e+01,5.892612248579992348e-07
3.400000000000000000e+01,5.670989320812052401e-07
3.500000000000000000e+01,4.518067148205934079e-07
3.600000000000000000e+01,3.845053971995333529e-07
3.700000000000000000e+01,4.240553779473714764e-07
3.800000000000000000e+01,4.192615496706770523e-07
3.900000000000000000e+01,4.151968464180966863e-07
4.000000000000000000e+01,4.421579693915781181e-07
4.100000000000000000e+01,4.433218928956376660e-07
4.200000000000000000e+01,3.875242456409368197e-07
4.300000000000000000e+01,2.783645131503117389e-07
4.400000000000000000e+01,2.735883788841918550e-07
4.500000000000000000e+01,3.416702676762796058e-07
4.600000000000000000e+01,3.403990086044630454e-07
4.700000000000000000e+01,2.957474170600563682e-07
4.800000000000000000e+01,3.472710907449946952e-07
4.900000000000000000e+01,3.407307335349599300e-07
