Q,Intensity
1.000000000000000000e+00,9.526688746138480815e-05
2.000000000000000000e+00,1.888657668828059308e-05
3.000000000000000000e+00,1.406426764882553835e-05
4.000000000000000000e+00,1.015666992696576161e-05
5.000000000000000000e+00,8.650703248741155478e-06
6.000000000000000000e+00,4.519957414036463735e-06
7.000000000000000000e+00,3.585064407348040274e-06
8.000000000000000000e+00,4.889925585833983907e-06
9.000000000000000000e+00,4.936014010370210620e-06
1.000000000000000000e+01,2.435974350772009093e-06
1.100000000000000000e+01,2.306450259385540119e-06
1.200000000000000000e+01,2.485192007113110089e-06
1.300000000000000000e+01,2.591374853427011356e-06
1.400000000000000000e+01,2.135687695491136475e-06
1.500000000000000000e+01,1.865390306887719065e-06
1.600000000000000000e+01,2.061778910281436272e-06
1.700000000000000000e+01,1.839958693966368603e-06
1.800000000000000000e+01,1.427479269963532552e-06
1.900000000000000000e+01,1.511214852813583102e-06
2.000000000000000000e+01,1.247394629644212613e-06
2.100000000000000000e+01,9.391946940383134859e-07
2.200000000000000000e+01,1.026073452747007095e-06
2.300000000000000000e+01,1.099499075782396232e-06
2.400000000000000000e+01,8.737788517327687792e-07
2.500000000000000000e+01,8.975367838229667351e-07
2.600000000000000000e+01,1.056668285750868897e-06
2.700000000000000000e+01,1.068573887657435062e-06
2.800000000000000000e+01,8.680720793988334451e-07
2.900000000000000000e+01,6.751253639118628359e-07
3.000000000000000000e+01,6.091891121208411339e-07
3.100000000000000000e+01,5.380819052206932563e-07
3.200000000000000000e+01,6.174499767166855143e-07
3.300000000000000000e+01,6.713153613887233899e-07
3.400000000000000000e+01,5.731439481231379807e-07
3.500000000000000000e+01,5.446282454774173228e-07
3.600000000000000000e+01,5.145493021099533677e-07
3.700000000000000000e+01,4.606164625488802963e-07
3.800000000000000000e+01,3.925416413902860113e-07
3.900000000000000000e+01,3.728340491829497009e-07
4.000000000000000000e+01,3.485054335113638937e-07
4.100000000000000000e+01,2.918716718819302867e-07
4.200000000000000000e+01,2.786931599747523740e-07
4.300000000000000000e+01,2.709218373692825818e-07
4.400000000000000000e+01,2.816536890817702037e-07
4.500000000000000000e+01,2.586700849431542062e-07
4.600000000000000000e+01,2.295770593263559387e-07
4.700000000000000000e+01,2.296435698069269560e-07
4.800000000000000000e+01,2.197951985837118915e-07
4.900000000000000000e+01,2.160044671235425411e-07
5.000000000000000000e+01,2.238791475960796568e-07
5.100000000000000000e+01,2.386280083119468161e-07
5.200000000000000000e+01,2.402331688076809928e-07
5.300000000000000000e+01,2.043442359399312580e-07
5.400000000000000000e+01,1.673061458136699864e-07
5.500000000000000000e+01,1.597617349915159490e-07
5.600000000000000000e+01,1.546284366279095671e-07
5.700000000000000000e+01,1.218115978867019086e-07
5.800000000000000000e+01,8.601161878978800578e-08
