Q,Intensity
1.000000000000000000e+00,2.338532750501729439e-04
2.000000000000000000e+00,4.839619250397687259e-05
3.000000000000000000e+00,2.956678468104753654e-05
4.000000000000000000e+00,2.553576777569644578e-05
5.000000000000000000e+00,1.921116561604194060e-05
6.000000000000000000e+00,1.518682712211612900e-05
7.000000000000000000e+00,1.062632599046050625e-05
8.000000000000000000e+00,1.529684173851487175e-05
9.000000000000000000e+00,7.525885569028023106e-06
1.000000000000000000e+01,1.164328616611472890e-05
1.100000000000000000e+01,7.965477017389515903e-06
1.200000000000000000e+01,5.214325380862653448e-06
1.300000000000000000e+01,7.092213105534023824e-06
1.400000000000000000e+01,6.222056551818824785e-06
1.500000000000000000e+01,4.831382998763715793e-06
1.600000000000000000e+01,4.380994723225993138e-06
1.700000000000000000e+01,6.111537144899445560e-06
1.800000000000000000e+01,6.464149320515386354e-06
1.900000000000000000e+01,4.047884156640721498e-06
2.000000000000000000e+01,3.015014385951043003e-06
2.100000000000000000e+01,2.452142142570978531e-06
2.200000000000000000e+01,4.094689436021636774e-06
2.300000000000000000e+01,4.909453192922134062e-06
2.400000000000000000e+01,3.351992190315925175e-06
2.500000000000000000e+01,2.544557667852051641e-06
2.600000000000000000e+01,2.266745102282359874e-06
2.700000000000000000e+01,2.410186374655298715e-06
2.800000000000000000e+01,2.824034084690091673e-06
2.900000000000000000e+01,2.719039130169403196e-06
3.000000000000000000e+01,2.613954242710827203e-06
3.100000000000000000e+01,2.623861873822359363e-06
3.200000000000000000e+01,1.844456743112058413e-06
3.300000000000000000e+01,1.775191816298251867e-06
3.400000000000000000e+01,1.255132014491642636e-06
3.500000000000000000e+01,1.995208647245403761e-06
3.600000000000000000e+01,1.479258611746273789e-06
3.700000000000000000e+01,1.609312606205115149e-06
3.800000000000000000e+01,1.452490553429846562e-06
3.900000000000000000e+01,1.589164639797191534e-06
4.000000000000000000e+01,1.514165989506047573e-06
4.100000000000000000e+01,1.637983670328105709e-06
4.200000000000000000e+01,9.640126236981156084e-07
4.300000000000000000e+01,7.949210933637191981e-07
4.400000000000000000e+01,8.691246960210712990e-07
4.500000000000000000e+01,1.396471175703509181e-06
4.600000000000000000e+01,1.243185610450537791e-06
4.700000000000000000e+01,8.815083584403052849e-07
4.800000000000000000e+01,8.380096043496622587e-07
4.900000000000000000e+01,9.936065001450389049e-07
5.000000000000000000e+01,9.582968058984643135e-07
5.100000000000000000e+01,7.325169186843201823e-07
5.200000000000000000e+01,1.066298379122068891e-06
5.300000000000000000e+01,8.212642368665116845e-07
5.400000000000000000e+01,7.602575865304728437e-07
5.500000000000000000e+01,5.224431407210583626e-07
5.600000000000000000e+01,4.462979039229071769e-07
5.700000000000000000e+01,4.961809642249167775e-07
5.800000000000000000e+01,6.806403122770298602e-07
5.900000000000000000e+01,7.131260244701674058e-07
6.000000000000000000e+01,5.614387181118506859e-07
6.100000000000000000e+01,3.834778881958075527e-07
6.200000000000000000e+01,5.514513601947374156e-07
6.300000000000000000e+01,5.069856039614339055e-07
6.400000000000000000e+01,5.003435997914090064e-07
6.500000000000000000e+01,4.602359950843916670e-07
6.600000000000000000e+01,3.743494443183859819e-07
6.700000000000000000e+01,4.124968097298149559e-07
6.800000000000000000e+01,5.544418705619903604e-07
6.900000000000000000e+01,5.117551304375442796e-07
7.000000000000000000e+01,3.949267085574343673e-07
7.100000000000000000e+01,2.746607954791411515e-07
7.200000000000000000e+01,2.257061982239144565e-07
7.300000000000000000e+01,2.560367569705275915e-07
7.400000000000000000e+01,2.646313907222649091e-07
7.500000000000000000e+01,2.474879825071059067e-07
7.600000000000000000e+01,3.338055399351730385e-07
7.700000000000000000e+01,3.352421732153742444e-07
7.800000000000000000e+01,2.567951441306769977e-07
7.900000000000000000e+01,2.177641719216801629e-07
8.000000000000000000e+01,2.098600720714057221e-07
8.100000000000000000e+01,2.413934055269883076e-07
8.200000000000000000e+01,1.866820167266275931e-07
8.300000000000000000e+01,2.139540740512332263e-07
8.400000000000000000e+01,1.985770730922354215e-07
8.500000000000000000e+01,1.948360976887099357e-07
8.600000000000000000e+01,2.033577328745960024e-07
8.700000000000000000e+01,2.727589670200335735e-07
8.800000000000000000e+01,1.943041274027195928e-07
8.900000000000000000e+01,1.749162218052673511e-07
9.000000000000000000e+01,2.428246663551619586e-07
9.100000000000000000e+01,1.756766763298847714e-07
9.200000000000000000e+01,1.178647497493798750e-07
9.300000000000000000e+01,1.193309876671607669e-07
9.400000000000000000e+01,9.586817870434269585e-08
9.500000000000000000e+01,1.136841346786052206e-07
9.600000000000000000e+01,1.156858479214073852e-07
9.700000000000000000e+01,1.068551762338510956e-07
9.800000000000000000e+01,1.119061674828056101e-07
9.900000000000000000e+01,1.431420141389522577e-07
1.000000000000000000e+02,1.334862109893901772e-07
1.010000000000000000e+02,1.390112282528705490e-07
1.020000000000000000e+02,1.131567120244381707e-07
1.030000000000000000e+02,1.164573469118317945e-07
1.040000000000000000e+02,1.126963342973346366e-07
1.050000000000000000e+02,7.332807525086311489e-08
1.060000000000000000e+02,8.066189658503922900e-08
1.070000000000000000e+02,8.413089972524000377e-08
1.080000000000000000e+02,8.366246634331968003e-08
1.090000000000000000e+02,8.887887877343923622e-08
1.100000000000000000e+02,8.522623073978225635e-08
1.110000000000000000e+02,8.497122366035572852e-08
1.120000000000000000e+02,8.363014488603687690e-08
1.130000000000000000e+02,8.478444531094081824e-08
1.140000000000000000e+02,9.596762853200155838e-08
1.150000000000000000e+02,9.451123293005664139e-08
1.160000000000000000e+02,9.391367134157528791e-08
1.170000000000000000e+02,9.132518958983056188e-08
1.180000000000000000e+02,7.476589395651139146e-08
1.190000000000000000e+02,6.006553661963259368e-08
1.200000000000000000e+02,5.017063681535450018e-08
1.210000000000000000e+02,5.387606189096576201e-08
1.220000000000000000e+02,5.457942754791424261e-08
1.230000000000000000e+02,5.607861747237192692e-08
1.240000000000000000e+02,5.664934028909306199e-08
1.250000000000000000e+02,5.630675490143199407e-08
1.260000000000000000e+02,5.702819836916654148e-08
1.270000000000000000e+02,7.324127822758686371e-08
1.280000000000000000e+02,5.318965945447586764e-08
1.290000000000000000e+02,6.352841032450037664e-08
1.300000000000000000e+02,6.384800026176684071e-08
1.310000000000000000e+02,6.301785919237951954e-08
1.320000000000000000e+02,5.632489774481614788e-08
1.330000000000000000e+02,4.402077375064344139e-08
1.340000000000000000e+02,4.660282026100684929e-08
1.350000000000000000e+02,5.335721379338860139e-08
1.360000000000000000e+02,4.586214739221498106e-08
1.370000000000000000e+02,3.617450343094697923e-08
1.380000000000000000e+02,3.227230344002080476e-08
1.390000000000000000e+02,4.329104547587898977e-08
1.400000000000000000e+02,5.364227317629686086e-08
1.410000000000000000e+02,4.213104068294712898e-08
1.420000000000000000e+02,3.963976012299873873e-08
1.430000000000000000e+02,4.123461377998656786e-08
1.440000000000000000e+02,3.904990789010203391e-08
1.450000000000000000e+02,4.218720266973713003e-08
1.460000000000000000e+02,4.472398175557806662e-08
1.470000000000000000e+02,4.433060998233449572e-08
1.480000000000000000e+02,3.700508488037585639e-08
1.490000000000000000e+02,3.902384281436487353e-08
1.500000000000000000e+02,4.074422570570679009e-08
1.510000000000000000e+02,4.198784470580811184e-08
