Q,Intensity
1.000000000000000000e+00,3.121705059095261463e-04
2.000000000000000000e+00,5.256007518592298999e-05
3.000000000000000000e+00,3.989858886913112712e-05
4.000000000000000000e+00,2.608031970727020394e-05
5.000000000000000000e+00,1.644434998059802715e-05
6.000000000000000000e+00,1.084705538555063423e-05
7.000000000000000000e+00,1.453426160842442574e-05
8.000000000000000000e+00,8.511164945718688112e-06
9.000000000000000000e+00,1.455105472572740679e-05
1.000000000000000000e+01,1.016619314250312070e-05
1.100000000000000000e+01,9.235384264085692000e-06
1.200000000000000000e+01,6.444430231013105877e-06
1.300000000000000000e+01,7.366255081059035758e-06
1.400000000000000000e+01,7.299213656704504320e-06
1.500000000000000000e+01,5.533879256349152698e-06
1.600000000000000000e+01,3.411640958249867734e-06
1.700000000000000000e+01,4.789977474296188056e-06
1.800000000000000000e+01,5.206052140533595646e-06
1.900000000000000000e+01,5.253845601827505585e-06
2.000000000000000000e+01,4.147242382372833916e-06
2.100000000000000000e+01,2.853904588639151605e-06
2.200000000000000000e+01,3.116945313298387803e-06
2.300000000000000000e+01,3.677713149356347300e-06
2.400000000000000000e+01,3.045285120870275220e-06
2.500000000000000000e+01,3.892605403097607015e-06
2.600000000000000000e+01,3.046451502466625806e-06
2.700000000000000000e+01,2.207431751699098127e-06
2.800000000000000000e+01,2.385480266126066940e-06
2.900000000000000000e+01,2.098297892195808466e-06
3.000000000000000000e+01,2.350516183191377914e-06
3.100000000000000000e+01,2.205025571810310013e-06
3.200000000000000000e+01,2.546564065315673386e-06
3.300000000000000000e+01,2.313234397569181031e-06
3.400000000000000000e+01,2.057168295009733096e-06
3.500000000000000000e+01,1.991322122321802098e-06
3.600000000000000000e+01,1.633894406817756282e-06
3.700000000000000000e+01,1.478703081973757949e-06
3.800000000000000000e+01,1.476870754810706243e-06
3.900000000000000000e+01,1.114178554055958581e-06
4.000000000000000000e+01,1.178497537171059876e-06
4.100000000000000000e+01,1.315118028893425875e-06
4.200000000000000000e+01,1.788649490861867533e-06
4.300000000000000000e+01,1.274975912990725886e-06
4.400000000000000000e+01,1.387205144503168123e-06
4.500000000000000000e+01,1.380555544347238673e-06
4.600000000000000000e+01,1.072300159258602899e-06
4.700000000000000000e+01,1.189486801372529413e-06
4.800000000000000000e+01,1.018824446389398034e-06
4.900000000000000000e+01,8.506992045257696941e-07
5.000000000000000000e+01,7.610814847900590426e-07
5.100000000000000000e+01,7.941382265074344758e-07
5.200000000000000000e+01,5.979354367190733016e-07
5.300000000000000000e+01,5.830983583850848413e-07
5.400000000000000000e+01,6.145935935391235108e-07
5.500000000000000000e+01,7.143336133609050108e-07
5.600000000000000000e+01,1.058450356906090651e-06
5.700000000000000000e+01,7.380692130401273337e-07
5.800000000000000000e+01,5.914832663528308747e-07
5.900000000000000000e+01,7.165451990722394123e-07
6.000000000000000000e+01,7.636581743297201650e-07
6.100000000000000000e+01,5.589809792548221307e-07
6.200000000000000000e+01,5.440200957415223386e-07
6.300000000000000000e+01,5.146463283012319551e-07
6.400000000000000000e+01,5.370173394671651494e-07
6.500000000000000000e+01,4.682434781430898908e-07
6.600000000000000000e+01,4.881381994611809654e-07
6.700000000000000000e+01,4.466539329352745256e-07
6.800000000000000000e+01,3.698604398707963595e-07
6.900000000000000000e+01,3.661661906460269986e-07
7.000000000000000000e+01,3.000683191211331261e-07
7.100000000000000000e+01,2.685765378427696433e-07
7.200000000000000000e+01,2.848797945862455196e-07
7.300000000000000000e+01,3.673862737442327830e-07
7.400000000000000000e+01,3.888021989171833887e-07
7.500000000000000000e+01,4.193358011148855235e-07
7.600000000000000000e+01,3.603368628092712208e-07
7.700000000000000000e+01,2.775393276870888569e-07
7.800000000000000000e+01,2.809948872151563969e-07
7.900000000000000000e+01,3.014446386106632359e-07
8.000000000000000000e+01,3.160177284353428110e-07
8.100000000000000000e+01,2.974742269023856570e-07
8.200000000000000000e+01,2.183239985886771874e-07
8.300000000000000000e+01,2.367223019234335196e-07
8.400000000000000000e+01,2.144482994275558298e-07
8.500000000000000000e+01,2.310131980413576102e-07
8.600000000000000000e+01,2.343997858074504314e-07
8.700000000000000000e+01,2.086881207580795134e-07
8.800000000000000000e+01,2.602022779654372628e-07
8.900000000000000000e+01,1.875480326686685773e-07
9.000000000000000000e+01,1.843421788363984563e-07
9.100000000000000000e+01,1.568010869034778431e-07
9.200000000000000000e+01,1.695551426589604756e-07
9.300000000000000000e+01,1.529238960099868559e-07
9.400000000000000000e+01,1.206738171349028715e-07
9.500000000000000000e+01,1.045600721994112371e-07
9.600000000000000000e+01,9.534270704164878677e-08
9.700000000000000000e+01,1.422291689241403382e-07
9.800000000000000000e+01,1.770320315686237788e-07
9.900000000000000000e+01,1.765121966390756737e-07
1.000000000000000000e+02,1.671373534652436523e-07
1.010000000000000000e+02,1.409545702057462707e-07
1.020000000000000000e+02,1.325695065237168813e-07
1.030000000000000000e+02,1.315833108621326403e-07
