Q,Intensity
1.000000000000000000e+00,3.177137669402570826e-04
2.000000000000000000e+00,5.586547173908054599e-05
3.000000000000000000e+00,3.676303319157530903e-05
4.000000000000000000e+00,2.559204776633438043e-05
5.000000000000000000e+00,1.607761963818485679e-05
6.000000000000000000e+00,1.483899686564382688e-05
7.000000000000000000e+00,1.319268353809070041e-05
8.000000000000000000e+00,8.294106296290321281e-06
9.000000000000000000e+00,1.463734621660959136e-05
1.000000000000000000e+01,9.408446733413560877e-06
1.100000000000000000e+01,8.146781151086843320e-06
1.200000000000000000e+01,6.615603826802518754e-06
1.300000000000000000e+01,6.555247815754341133e-06
1.400000000000000000e+01,7.128440237349531922e-06
1.500000000000000000e+01,7.067333605879636843e-06
1.600000000000000000e+01,5.022530106715873631e-06
1.700000000000000000e+01,4.308274106322949724e-06
1.800000000000000000e+01,5.491904172573433877e-06
1.900000000000000000e+01,5.492973927133734369e-06
2.000000000000000000e+01,4.590470439564757895e-06
2.100000000000000000e+01,3.340441660345534127e-06
2.200000000000000000e+01,3.012989927686635594e-06
2.300000000000000000e+01,3.806778839116037713e-06
2.400000000000000000e+01,3.483819551122108147e-06
2.500000000000000000e+01,3.392649919747990079e-06
2.600000000000000000e+01,2.713191188252708395e-06
2.700000000000000000e+01,3.156112726809141297e-06
2.800000000000000000e+01,3.039850746589783276e-06
2.900000000000000000e+01,1.874959107830248823e-06
3.000000000000000000e+01,1.974486972784286938e-06
3.100000000000000000e+01,2.580630786336919623e-06
3.200000000000000000e+01,2.677759029918411503e-06
3.300000000000000000e+01,2.291676208317724705e-06
3.400000000000000000e+01,1.789890794291021956e-06
3.500000000000000000e+01,1.836623401376823352e-06
3.600000000000000000e+01,1.960418476956333237e-06
3.700000000000000000e+01,1.771663652732620802e-06
3.800000000000000000e+01,1.335749496037488783e-06
3.900000000000000000e+01,1.111448573714219638e-06
4.000000000000000000e+01,1.166261429005988852e-06
4.100000000000000000e+01,1.472432764753060496e-06
4.200000000000000000e+01,1.673513680548661373e-06
