Q,Intensity
1.000000000000000000e+00,3.521236896050412325e-04
2.000000000000000000e+00,6.489631565869683676e-05
3.000000000000000000e+00,2.700091930363383342e-05
4.000000000000000000e+00,2.241404693067825890e-05
5.000000000000000000e+00,2.104886965861714907e-05
6.000000000000000000e+00,1.694939231851922036e-05
7.000000000000000000e+00,1.094284858246629833e-05
8.000000000000000000e+00,1.177860370061312867e-05
9.000000000000000000e+00,9.938677978795975256e-06
1.000000000000000000e+01,7.067103329546388097e-06
1.100000000000000000e+01,9.465658098249338654e-06
1.200000000000000000e+01,7.528871811216206380e-06
1.300000000000000000e+01,6.004517229753456549e-06
1.400000000000000000e+01,5.974091654237710174e-06
1.500000000000000000e+01,5.825397149807985455e-06
1.600000000000000000e+01,5.489988456433855786e-06
1.700000000000000000e+01,3.776027449421782467e-06
1.800000000000000000e+01,4.354594355255303089e-06
1.900000000000000000e+01,5.123530747794325465e-06
2.000000000000000000e+01,4.202576404730289534e-06
2.100000000000000000e+01,3.755788512870024749e-06
2.200000000000000000e+01,3.206037982418009296e-06
2.300000000000000000e+01,3.071772885399396542e-06
2.400000000000000000e+01,3.022084838118868045e-06
2.500000000000000000e+01,3.461538393199916775e-06
2.600000000000000000e+01,2.751967784078875814e-06
2.700000000000000000e+01,3.051008980543083281e-06
2.800000000000000000e+01,2.373333030023230690e-06
2.900000000000000000e+01,1.872031248148958462e-06
3.000000000000000000e+01,2.086415776004962020e-06
3.100000000000000000e+01,1.947119428283018401e-06
3.200000000000000000e+01,2.238754207272956017e-06
3.300000000000000000e+01,2.249615372655835896e-06
3.400000000000000000e+01,2.161509787284183371e-06
3.500000000000000000e+01,1.945020367516457895e-06
3.600000000000000000e+01,1.723187363167387134e-06
3.700000000000000000e+01,1.706735310951565577e-06
3.800000000000000000e+01,1.485505660534934762e-06
3.900000000000000000e+01,1.230647859285579475e-06
4.000000000000000000e+01,1.156936596085726586e-06
4.100000000000000000e+01,1.168009351211899496e-06
4.200000000000000000e+01,1.402361240569848950e-06
4.300000000000000000e+01,1.691144479717453936e-06
4.400000000000000000e+01,1.460341095520667249e-06
4.500000000000000000e+01,1.141579923237597739e-06
4.600000000000000000e+01,1.131330465226950778e-06
4.700000000000000000e+01,1.171955850778556581e-06
4.800000000000000000e+01,1.223324689946016676e-06
4.900000000000000000e+01,1.026270864195264178e-06
5.000000000000000000e+01,9.529934511595153463e-07
5.100000000000000000e+01,9.019073343625775598e-07
5.200000000000000000e+01,8.119916386779547615e-07
5.300000000000000000e+01,6.256161896841412646e-07
5.400000000000000000e+01,6.597776966016799041e-07
5.500000000000000000e+01,6.214978570754636030e-07
5.600000000000000000e+01,8.431897236395058745e-07
5.700000000000000000e+01,9.647632847168521020e-07
5.800000000000000000e+01,1.004444168361892277e-06
5.900000000000000000e+01,6.859687943361725142e-07
6.000000000000000000e+01,6.359597042929975605e-07
6.100000000000000000e+01,6.156156268153868615e-07
6.200000000000000000e+01,5.901860486731634242e-07
6.300000000000000000e+01,5.687651594458797239e-07
6.400000000000000000e+01,6.331680813366154179e-07
6.500000000000000000e+01,5.085881523784932809e-07
6.600000000000000000e+01,4.707629919605396622e-07
6.700000000000000000e+01,5.340452086040067825e-07
6.800000000000000000e+01,5.109031005135273540e-07
6.900000000000000000e+01,3.942048177149986952e-07
7.000000000000000000e+01,3.686760160814363321e-07
7.100000000000000000e+01,2.816769798179154137e-07
7.200000000000000000e+01,3.009190535902414393e-07
7.300000000000000000e+01,2.628410981350058310e-07
7.400000000000000000e+01,3.398169015092178541e-07
7.500000000000000000e+01,4.324857433377351638e-07
7.600000000000000000e+01,5.183087745028318315e-07
7.700000000000000000e+01,4.686963808004646696e-07
7.800000000000000000e+01,4.314875533702094332e-07
7.900000000000000000e+01,3.579409575302764716e-07
8.000000000000000000e+01,3.019620967815595422e-07
8.100000000000000000e+01,3.114105653668747373e-07
8.200000000000000000e+01,2.864730920014014060e-07
8.300000000000000000e+01,2.462054495870733353e-07
8.400000000000000000e+01,2.749799859068732208e-07
8.500000000000000000e+01,2.600258474253926543e-07
8.600000000000000000e+01,2.983249578648067912e-07
8.700000000000000000e+01,2.381986095265592084e-07
