Q,Intensity
1.000000000000000000e+00,3.581864979509221162e-04
2.000000000000000000e+00,6.214519194713209369e-05
3.000000000000000000e+00,2.431838663506495036e-05
4.000000000000000000e+00,2.165665571079648558e-05
5.000000000000000000e+00,2.020840404019335875e-05
6.000000000000000000e+00,1.403909285074841214e-05
7.000000000000000000e+00,1.113292155582702530e-05
8.000000000000000000e+00,1.066167309037071025e-05
9.000000000000000000e+00,9.453977011714638487e-06
1.000000000000000000e+01,9.001947955871928672e-06
1.100000000000000000e+01,6.929660520587728053e-06
1.200000000000000000e+01,6.519183184782668790e-06
1.300000000000000000e+01,7.656745765272430140e-06
1.400000000000000000e+01,5.702558277011533619e-06
1.500000000000000000e+01,4.751941605160931414e-06
1.600000000000000000e+01,5.713491961076437494e-06
1.700000000000000000e+01,4.433987879065965229e-06
1.800000000000000000e+01,4.778075991758533128e-06
1.900000000000000000e+01,4.137322158448555918e-06
2.000000000000000000e+01,3.775261333551745307e-06
2.100000000000000000e+01,2.873639970706790806e-06
2.200000000000000000e+01,3.300001160643146329e-06
2.300000000000000000e+01,3.554990898163424916e-06
2.400000000000000000e+01,3.558186984012284399e-06
2.500000000000000000e+01,3.068854655427447454e-06
2.600000000000000000e+01,3.360912953893763922e-06
2.700000000000000000e+01,2.437612381298372526e-06
2.800000000000000000e+01,2.504561779406461118e-06
2.900000000000000000e+01,2.260482695518333141e-06
3.000000000000000000e+01,1.941157269610462196e-06
3.100000000000000000e+01,1.987040620454116978e-06
3.200000000000000000e+01,2.478380113365774265e-06
3.300000000000000000e+01,2.522270486024572699e-06
3.400000000000000000e+01,2.059692555961060251e-06
3.500000000000000000e+01,2.045626822087927572e-06
3.600000000000000000e+01,1.539192996604669527e-06
3.700000000000000000e+01,1.440041201069896562e-06
3.800000000000000000e+01,1.966383439225343471e-06
3.900000000000000000e+01,1.301653123170883668e-06
4.000000000000000000e+01,1.189709539737277593e-06
4.100000000000000000e+01,1.036971503039652842e-06
4.200000000000000000e+01,1.200439621549526835e-06
4.300000000000000000e+01,1.456407476171646521e-06
4.400000000000000000e+01,1.450893604452484194e-06
4.500000000000000000e+01,1.240892452590887210e-06
4.600000000000000000e+01,1.395564419482889063e-06
4.700000000000000000e+01,1.057638238728857293e-06
4.800000000000000000e+01,1.112393270234551550e-06
4.900000000000000000e+01,1.039925472887122019e-06
5.000000000000000000e+01,1.142750163690793744e-06
5.100000000000000000e+01,9.845927140900640627e-07
5.200000000000000000e+01,8.802175379459608258e-07
5.300000000000000000e+01,5.625185548884441559e-07
